-5.286847272112147778e+01,-5.048906594422832939e+01,-5.213826987666293178e+01,-5.151782971384953669e+01,-5.286847272112147778e+01,-5.048906594422832939e+01,-5.151782971384953669e+01,-5.286847272112147778e+01,-5.854804710728706141e+01,-5.151782971384953669e+01,-4.674063518287925945e+01,-4.896062169149260512e+01,-5.286847272112147778e+01,-5.854804710728706141e+01,-5.213826987666293178e+01,-5.048906594422832939e+01,nan,-5.373928551756338834e+01,-5.854804710728706141e+01,-4.835992474773833294e+01,nan
-5.483929976951300489e+01,-5.630249316782766300e+01,-4.965794842392662645e+01,-5.854804710728706141e+01,-4.865105372510340942e+01,-5.854804710728706141e+01,nan,-5.151782971384953669e+01,-5.097106696191367803e+01,-4.896062169149260512e+01,-5.213826987666293178e+01,-4.965794842392662645e+01,-5.373928551756338834e+01,-5.630249316782766300e+01,-4.783228125003515174e+01,-6.338766318579081371e+01,-5.097106696191367803e+01,-4.896062169149260512e+01,-5.854804710728706141e+01,-4.965794842392662645e+01,-4.835992474773833294e+01
-5.097106696191367803e+01,-5.097106696191367803e+01,-5.097106696191367803e+01,-5.630249316782766300e+01,-4.896062169149260512e+01,-5.048906594422832939e+01,-6.338766318579081371e+01,-5.854804710728706141e+01,-5.213826987666293178e+01,-5.048906594422832939e+01,-5.630249316782766300e+01,-4.835992474773833294e+01,-5.630249316782766300e+01,-5.097106696191367803e+01,-5.286847272112147778e+01,-5.005205658279736269e+01,-5.213826987666293178e+01,nan,-5.097106696191367803e+01,-5.151782971384953669e+01,nan
-5.213826987666293178e+01,-5.373928551756338834e+01,-4.929664776068857179e+01,-5.373928551756338834e+01,-5.483929976951300489e+01,-5.151782971384953669e+01,-5.048906594422832939e+01,-5.213826987666293178e+01,-4.865105372510340942e+01,-5.097106696191367803e+01,-4.896062169149260512e+01,-5.854804710728706141e+01,-5.213826987666293178e+01,-5.286847272112147778e+01,-4.965794842392662645e+01,-4.808909810049976841e+01,-5.048906594422832939e+01,-5.854804710728706141e+01,-5.286847272112147778e+01,-5.048906594422832939e+01,-4.929664776068857179e+01
-5.483929976951300489e+01,-5.151782971384953669e+01,-5.630249316782766300e+01,-5.048906594422832939e+01,-4.965794842392662645e+01,-5.213826987666293178e+01,-4.965794842392662645e+01,-4.929664776068857179e+01,-5.213826987666293178e+01,-5.097106696191367803e+01,-5.213826987666293178e+01,-6.338766318579081371e+01,-4.965794842392662645e+01,-5.373928551756338834e+01,-5.483929976951300489e+01,-4.929664776068857179e+01,-5.097106696191367803e+01,-4.759162134184288107e+01,-5.854804710728706141e+01,-4.896062169149260512e+01,-5.151782971384953669e+01
-4.896062169149260512e+01,-5.373928551756338834e+01,-5.213826987666293178e+01,-5.630249316782766300e+01,-5.048906594422832939e+01,-5.483929976951300489e+01,-6.338766318579081371e+01,-5.483929976951300489e+01,nan,-5.373928551756338834e+01,-4.835992474773833294e+01,-5.151782971384953669e+01,nan,nan,-4.783228125003515174e+01,-5.483929976951300489e+01,-5.630249316782766300e+01,-5.630249316782766300e+01,-5.048906594422832939e+01,-5.286847272112147778e+01,-5.213826987666293178e+01
-5.097106696191367803e+01,-5.097106696191367803e+01,-4.896062169149260512e+01,-5.005205658279736269e+01,-5.213826987666293178e+01,-4.965794842392662645e+01,-5.005205658279736269e+01,nan,-4.865105372510340942e+01,-5.005205658279736269e+01,-5.213826987666293178e+01,-5.286847272112147778e+01,nan,-4.736187840257355219e+01,-5.854804710728706141e+01,-5.048906594422832939e+01,-5.048906594422832939e+01,-5.213826987666293178e+01,-5.854804710728706141e+01,-5.151782971384953669e+01,-5.630249316782766300e+01
-5.373928551756338834e+01,-6.338766318579081371e+01,nan,-4.865105372510340942e+01,-6.338766318579081371e+01,-5.373928551756338834e+01,nan,-5.005205658279736269e+01,-5.630249316782766300e+01,-5.151782971384953669e+01,-4.808909810049976841e+01,nan,-4.965794842392662645e+01,-5.048906594422832939e+01,-5.483929976951300489e+01,-5.630249316782766300e+01,nan,nan,-4.808909810049976841e+01,nan,-5.286847272112147778e+01
nan,-5.151782971384953669e+01,nan,-5.854804710728706141e+01,-5.373928551756338834e+01,-5.005205658279736269e+01,nan,-5.630249316782766300e+01,-5.097106696191367803e+01,-5.048906594422832939e+01,-5.213826987666293178e+01,-5.097106696191367803e+01,-5.151782971384953669e+01,-5.151782971384953669e+01,-5.005205658279736269e+01,-5.286847272112147778e+01,-5.005205658279736269e+01,-5.151782971384953669e+01,-5.151782971384953669e+01,nan,-5.005205658279736269e+01
nan,nan,-5.005205658279736269e+01,-5.005205658279736269e+01,nan,nan,-5.151782971384953669e+01,-6.338766318579081371e+01,-6.338766318579081371e+01,-5.373928551756338834e+01,-5.151782971384953669e+01,-5.286847272112147778e+01,-4.896062169149260512e+01,-5.048906594422832939e+01,-4.929664776068857179e+01,-5.213826987666293178e+01,-4.865105372510340942e+01,-5.286847272112147778e+01,nan,-4.929664776068857179e+01,-5.373928551756338834e+01
-5.151782971384953669e+01,-5.151782971384953669e+01,-5.286847272112147778e+01,-5.213826987666293178e+01,-4.896062169149260512e+01,-5.097106696191367803e+01,-5.213826987666293178e+01,-5.005205658279736269e+01,nan,-5.630249316782766300e+01,-4.835992474773833294e+01,-4.929664776068857179e+01,-4.929664776068857179e+01,-4.865105372510340942e+01,-5.151782971384953669e+01,-5.483929976951300489e+01,-5.213826987666293178e+01,-5.286847272112147778e+01,-5.483929976951300489e+01,-5.048906594422832939e+01,-5.097106696191367803e+01
